row_id,split,label,etld1,etld1_missing
35327,train,1,google.com,0
35328,train,0,spirit-inspired.com,0
35329,train,1,jotform.com,0
35330,train,0,blowpro.cn,0
35331,train,0,natverklink.com,0
35332,train,1,google.com,0
35333,train,0,lyricsmode.com,0
35334,train,1,duroncomputers.com,0
35335,train,0,nytimes.com,0
35336,train,1,awstrack.me,0
35337,train,0,ratemyteachers.com,0
35338,train,0,ancestry.com,0
35339,train,1,google.com,0
35340,train,1,bit.ly,0
35341,train,1,qrco.de,0
35342,val,0,rollersoft.com,0
35343,train,0,wikipedia.org,0
35344,train,1,netlify.app,0
35345,train,0,whldemo.in,0
35346,train,1,google.com,0
35347,val,0,mlmfiles.com,0
35348,train,1,qrco.de,0
35349,train,0,whitehouse.gov,0
35350,train,1,weebly.com,0
35351,val,0,tradingcarddb.com,0
35352,train,1,google.com,0
35353,train,1,jotform.com,0
35354,train,1,google.com,0
35355,test,0,securessl-100.mx,0
35356,train,1,qrco.de,0
35357,train,1,q-r.to,0
35358,train,0,comcast.net,0
35359,train,0,osdig.com.br,0
35360,train,1,q-r.to,0
35361,train,0,nih.gov,0
35362,train,0,dixielandsoftware.com,0
35363,train,0,bhsaztecs.com,0
35364,train,1,nnfems.com,0
35365,train,0,nida.ac.th,0
35366,test,0,merriam-webster.com,0
35367,train,0,spiritus-temporis.com,0
35368,val,1,dropbox.com,0
35369,train,1,ead.me,0
35370,train,1,qrco.de,0
35371,train,0,beautiesltd.com,0
35372,train,1,google.com,0
35373,train,1,google.com,0
35374,train,1,google.com,0
35375,val,1,adobe.com,0
35376,train,0,alpha.lv,0
35377,train,0,ivanhoe.com,0
35378,train,1,google.com,0
35379,train,0,jinzheng88.cn,0
35380,train,0,wowjobs.ca,0
35381,train,1,stellarforg.cfd,0
35382,train,1,bit.ly,0
35383,train,0,genealogy.com,0
35384,val,0,kasa.org.in,0
35385,train,0,speedycache.com,0
35386,test,0,wg.am,0
35387,val,1,disko888.com,0
35388,val,0,wn.com,0
35389,train,1,r2.dev,0
35390,test,0,waatp.com,0
35391,train,0,etereacosmesi.it,0
35392,val,0,efrem.gr,0
35393,train,1,google.com,0
35394,train,1,google.com,0
35395,train,0,vnvn.net,0
35396,val,1,adobe.com,0
35397,test,0,screensconnect.com,0
35398,train,1,google.com,0
35399,test,0,mapquest.com,0
35400,train,1,bit.ly,0
35401,train,1,start.page,0
35402,train,1,campaign-archive.com,0
35403,val,1,dropbox.com,0
35404,val,1,dropbox.com,0
35405,train,1,q-r.to,0
35406,train,1,epicwow.com,0
35407,train,0,miyakorestaurant.com,0
35408,val,1,portaly.cc,0
35409,train,0,facebook.com,0
35410,val,0,abitabout.com,0
35411,test,0,homethinking.com,0
35412,test,0,korablik.ru,0
35413,train,0,cnn.com,0
35414,test,1,optikgeneral.com,0
35415,train,1,weebly.com,0
35416,train,1,google.com,0
35417,train,0,devaworld.com,0
35418,train,1,web.app,0
35419,train,1,t.co,0
35420,test,0,imdb.com,0
35421,val,1,adobe.com,0
35422,train,0,abouttheimage.com,0
35423,train,1,weebly.com,0
35424,test,0,mylife.com,0
35425,train,0,businessweek.com,0
35426,train,1,ead.me,0
35427,train,0,warnerbros.com,0
35428,train,0,wikipedia.org,0
35429,train,0,gesedu.pt,0
35430,train,0,nps.gov,0
35431,train,1,google.com,0
35432,train,1,qrco.de,0
35433,train,0,thehockeynews.com,0
35434,train,0,industryprime.com,0
35435,train,0,veromi.com,0
35436,train,1,google.com,0
35437,train,0,profilecanada.com,0
35438,train,1,qrco.de,0
35439,train,1,ead.me,0
35440,train,1,wixsite.com,0
35441,train,0,tharts.net,0
35442,train,0,wikipedia.org,0
35443,train,1,google.com,0
35444,train,0,tk-jk.net,0
35445,train,1,godaddysites.com,0
35446,train,1,godaddysites.com,0
35447,train,0,bexar.org,0
35448,train,1,r2.dev,0
35449,train,0,suite101.com,0
35450,train,0,arapacana.com,0
35451,train,0,publicrecords.com,0
35452,train,0,facebook.com,0
35453,train,1,r2.dev,0
35454,train,1,google.com,0
35455,train,0,cands2010.net,0
35456,train,0,villakidsbuffetinfantil.com,0
35457,val,0,myspace.com,0
35458,train,0,creativess.org,0
35459,train,1,qrco.de,0
35460,train,1,google.com,0
35461,train,1,dritefpolice.com,0
35462,train,0,technomaster.co.uk,0
35463,train,0,wikipedia.org,0
35464,train,1,firebaseapp.com,0
35465,train,1,qrco.de,0
35466,train,0,krishna-ceramics.com,0
35467,train,1,firebaseapp.com,0
35468,train,0,sourceforge.net,0
35469,train,0,thecolefamily.com,0
35470,train,0,myloc.gov,0
35471,train,0,akumulatorite.org,0
35472,train,0,ratemyteachers.com,0
35473,test,0,canada.com,0
35474,train,0,ohio.gov,0
35475,train,0,imtfe.org,0
35476,train,0,sumtercountyhistory.com,0
35477,train,1,google.com,0
35478,train,1,flowcode.com,0
35479,train,1,google.com,0
35480,train,0,fireangel.biz,0
35481,train,1,google.com,0
35482,train,1,firebaseapp.com,0
35483,train,0,whosdatedwho.com,0
35484,train,1,evernote.com,0
35485,test,0,trailshoa.com,0
35486,test,0,ajeworld.com,0
35487,test,0,thebboyspot.com,0
35488,train,0,ritesinsp.com,0
35489,val,0,bencaudill.com,0
35490,train,0,facebook.com,0
35491,train,0,celebritynetworth.com,0
35492,train,1,best-practice.se,0
35493,train,0,glennmcgeehowle.com,0
35494,test,0,comprobanet.com,0
35495,train,1,wixsite.com,0
35496,train,0,edt.de,0
35497,train,0,crtc.gc.ca,0
35498,train,1,doubleclick.net,0
35499,train,1,ead.me,0
35500,train,1,hsforms.com,0
35501,test,0,manta.com,0
35502,train,0,bank1saar.de,0
35503,train,1,qrco.de,0
35504,train,0,county-public-records.net,0
35505,train,1,ead.me,0
35506,train,0,simplysoups.com,0
35507,train,0,allwwewrestlers.com,0
35508,train,0,fmoviesz.to,0
35509,train,1,wasmer.app,0
35510,train,0,springsteenlyrics.com,0
35511,val,0,msn.com,0
35512,train,0,bettercv.com,0
35513,train,0,tvguide.com,0
35514,train,0,rossbrooke.co.uk,0
35515,train,0,ultrastakeparlay.com,0
35516,train,0,seesaawiki.jp,0
35517,train,1,web.app,0
35518,train,1,firebaseapp.com,0
35519,train,1,web.app,0
35520,train,1,qrco.de,0
35521,val,1,dropbox.com,0
35522,val,1,languagexperience.it,0
35523,train,0,fazenda.gov.br,0
35524,train,0,sourceforge.net,0
35525,train,0,leadintel.io,0
35526,train,0,pokernl.ru,0
35527,train,1,blogspot.com,0
35528,train,1,urlz.fr,0
35529,train,1,utfoodbuyersguide.com,0
35530,train,0,sotommyjoeratliff.com,0
35531,train,0,wikipedia.org,0
35532,val,0,internet-idee.net,0
35533,train,1,q-r.to,0
35534,train,0,centralhockeyleague.com,0
35535,train,0,informer.com,0
35536,train,0,youtube.com,0
35537,train,0,pedalrevolution.co.uk,0
35538,train,0,essencedusoi.com,0
35539,val,1,adobe.com,0
35540,train,0,turkcebilgi.com,0
35541,test,1,zoom.us,0
35542,train,0,youtube.com,0
35543,val,1,dweb.link,0
35544,test,0,drawbridge.systems,0
35545,train,1,googletagmanager.com,0
35546,train,1,google.com,0
35547,train,0,yogeta.net,0
35548,train,1,weebly.com,0
35549,test,0,cndb.com,0
35550,train,1,ead.me,0
35551,test,0,mikecalverttoyota.com,0
35552,train,1,docis.io,0
35553,train,1,google.com,0
35554,train,0,enotes.com,0
35555,val,0,sportsecyclopedia.com,0
35556,train,1,best-practice.se,0
35557,test,1,linqapp.com,0
35558,train,1,myportfolio.com,0
35559,train,1,ead.me,0
35560,train,1,vk.com,0
35561,train,0,datamerkezi.com,0
35562,train,1,ead.me,0
35563,train,0,lescegeps.com,0
35564,train,1,adnxs.com,0
35565,train,0,pipl.com,0
35566,test,0,osm.ca,0
35567,train,0,facebook.com,0
35568,train,1,tw1.ru,0
35569,train,0,tv.com,0
35570,train,1,cprapid.com,0
35571,val,1,dropbox.com,0
35572,train,0,hdhub.ind.in,0
35573,train,0,ptsem.edu,0
35574,train,1,mybluehost.me,0
35575,test,0,mylife.com,0
35576,val,0,golfersmag.com,0
35577,train,1,google.com,0
35578,train,1,google.com,0
35579,val,1,stowawaypay.com,0
35580,train,1,qrco.de,0
35581,train,1,office.com,0
35582,val,1,adobe.com,0
35583,train,0,jimcraine.com,0
35584,test,1,pages.dev,0
35585,train,1,google.com,0
35586,train,1,ead.me,0
35587,train,0,usanetwork.com,0
35588,train,1,tiny.cc,0
35589,train,0,kotaku.com,0
35590,val,0,nosorigines.qc.ca,0
35591,train,1,r2.dev,0
35592,train,1,interiakastliveretsbrokeers.com,0
35593,train,1,qrco.de,0
35594,test,0,kizitowangalwa.co.ke,0
35595,train,1,blogspot.com,0
35596,test,0,discordinvites.net,0
35597,val,1,dropbox.com,0
35598,train,1,jamesprop.com,0
35599,train,0,scribd.com,0
35600,train,1,weebly.com,0
35601,train,0,freemaclinkleri.tk,0
35602,train,0,bsgmall.com,0
35603,train,0,challengerapp.in,0
35604,train,1,google.com,0
35605,val,1,github.io,0
35606,train,0,ielts.org,0
35607,train,0,filemanager-io.online,0
35608,train,0,youtube.com,0
35609,train,0,teufelaudio.pl,0
35610,train,0,exif.org,0
35611,train,0,nbcactionnews.com,0
35612,train,1,google.com,0
35613,train,1,weebly.com,0
35614,train,1,q-r.to,0
35615,train,1,jotform.com,0
35616,train,0,lghv.net,0
35617,train,1,ead.me,0
35618,train,1,r2.dev,0
35619,test,0,montrealgazette.com,0
35620,train,1,google.com,0
35621,train,0,popmatters.com,0
35622,val,1,tinyurl.com,0
35623,test,0,msbanet.org,0
35624,train,0,ebay.com,0
35625,val,1,onepage.me,0
35626,train,0,youtube.com,0
35627,train,0,psda.org,0
35628,train,0,techniicall.com,0
35629,train,0,runapps.org,0
35630,val,0,newcastlefans.com,0
35631,test,0,odmp.org,0
35632,train,1,godaddysites.com,0
35633,train,1,google.com,0
35634,train,1,firebaseapp.com,0
35635,train,1,r2.dev,0
35636,train,0,vipturismolondres.com,0
35637,train,1,weebly.com,0
35638,train,0,youtube.com,0
35639,train,1,r2.dev,0
35640,train,0,chow.com,0
35641,train,0,scottishfacomet.co.uk,0
35642,val,0,ccfm.org,0
35643,train,1,web.app,0
35644,train,1,weebly.com,0
35645,train,0,mmatko.com,0
35646,train,1,google.com,0
35647,train,0,iaaweb.org,0
35648,test,1,webcindario.com,0
35649,val,0,walpackinn.com,0
35650,train,0,circustheatricals.com,0
35651,train,1,bit.ly,0
35652,val,1,seg-social.at,0
35653,test,0,192.com,0
35654,train,0,wikia.com,0
35655,train,1,firebaseapp.com,0
35656,test,0,babynamer.com,0
35657,test,0,nohulive.dev,0
35658,train,0,smashits.com,0
35659,test,1,ferreracademy.com,0
35660,train,0,metalreview.com,0
35661,train,1,bubbleapps.io,0
35662,test,0,tv-address.com,0
35663,train,1,weebly.com,0
35664,train,1,therealnewsviews.com,0
35665,train,0,esuhsd.org,0
35666,train,1,disq.us,0
35667,train,1,google.com,0
35668,train,0,novinleather.com,0
35669,train,1,qrco.de,0
35670,train,0,milesplit.com,0
35671,val,1,adobe.com,0
35672,test,0,canadiens.com,0
35673,train,1,google.com,0
35674,val,0,restomontreal.ca,0
35675,train,1,web.app,0
35676,train,1,sitescout.com,0
35677,train,0,worthpoint.com,0
35678,train,1,google.com,0
35679,train,1,hsforms.com,0
35680,val,0,nickeysurf.com,0
35681,train,1,google.com,0
35682,train,1,dhi-programmation.com,0
35683,val,1,dropbox.com,0
35684,val,0,postporno.net,0
35685,test,0,cayhoakiengvietnam.com,0
35686,train,0,judycorbettbarker.com,0
35687,train,0,plantyourstory.com,0
35688,train,1,web.app,0
35689,train,0,singh-ray.com,0
35690,test,1,wl.co,0
35691,val,1,dweb.link,0
35692,train,1,weebly.com,0
35693,test,0,personsearchbyname.com,0
35694,train,1,weebly.com,0
35695,train,1,q-r.to,0
35696,train,0,mangafox.com,0
35697,train,0,mercerunion.org,0
35698,train,0,yurinime.com,0
35699,train,1,firebaseapp.com,0
35700,train,0,e-hentai.org,0
35701,train,1,google.com,0
35702,val,0,in.com,0
35703,train,1,weebly.com,0
35704,train,0,tripadvisor.com,0
35705,train,1,google.com,0
35706,train,1,myfreesites.net,0
35707,val,0,cairn.info,0
35708,test,0,greendayauthority.com,0
35709,train,1,weebly.com,0
35710,train,0,govtrack.us,0
35711,train,1,randao.net,0
35712,train,0,brighthorizons.com,0
35713,train,1,ead.me,0
35714,train,0,medi-market.it,0
35715,train,0,seeing-stars.com,0
35716,val,1,dropbox.com,0
35717,train,1,ipfs.io,0
35718,train,0,stressless.com,0
35719,train,0,facebook.com,0
35720,test,0,imdb.com,0
35721,train,0,realgeek.cz,0
35722,train,1,google.com,0
35723,val,1,adobe.com,0
35724,train,1,vercel.app,0
35725,train,1,postlogistics.ch,0
35726,train,0,wikipedia.org,0
35727,train,1,mybluehost.me,0
35728,train,1,google.com,0
35729,train,1,site.com,0
35730,val,0,msn.com,0
35731,train,1,qrco.de,0
35732,train,0,house-hunting.com,0
35733,train,0,allaboutitaly.info,0
35734,train,1,google.com,0
35735,train,1,weebly.com,0
35736,train,0,yolasite.com,0
35737,train,1,weebly.com,0
35738,val,0,flock.co,0
35739,train,1,hsforms.com,0
35740,train,1,firebaseapp.com,0
35741,train,0,wikipedia.org,0
35742,train,0,ipoh.com.my,0
35743,train,1,firebaseapp.com,0
35744,train,1,google.com,0
35745,train,0,1xbet-eioh.top,0
35746,train,0,hollywoodlife.com,0
35747,train,0,webcim.tr,0
35748,train,1,r2.dev,0
35749,train,1,sbstck.com,0
35750,val,1,adobe.com,0
35751,train,1,firebaseapp.com,0
35752,train,0,nycfairtradecoalition.org,0
35753,test,0,smalleycreative.com,0
35754,train,1,q-r.to,0
35755,train,1,r2.dev,0
35756,train,1,tiny.cc,0
35757,train,0,cableamos.com,0
35758,train,0,distractify.com,0
35759,train,0,vertor.com,0
35760,train,1,web.app,0
35761,val,0,tojsiab.com,0
35762,train,0,arenamaps.com,0
35763,val,0,szsjtc.com,0
35764,train,1,linkin.bio,0
35765,test,0,mylife.com,0
35766,train,1,netlify.app,0
35767,train,1,google.com,0
35768,val,0,steroidology.com,0
35769,train,1,google.com,0
35770,train,1,google.com,0
35771,train,1,evo-help.ru,0
35772,train,0,ilike.com,0
35773,val,0,desipornx.mobi,0
35774,train,0,shopping.com,0
35775,val,0,canadagenweb.org,0
35776,train,1,thebabytheater.com,0
35777,train,0,ec21.com,0
35778,val,0,wnd.ch,0
35779,train,0,intelius.com,0
35780,train,0,russedwardsmusic.com,0
35781,train,1,yam.com,0
35782,train,1,qrco.de,0
35783,train,1,linkin.bio,0
35784,train,1,weebly.com,0
35785,val,0,nbcumv.com,0
35786,train,1,start.page,0
35787,train,1,web.app,0
35788,train,0,smilesphotobooth.com,0
35789,test,0,goldenmap.com,0
35790,train,1,qrco.de,0
35791,train,1,qrco.de,0
35792,train,1,google.com,0
35793,test,1,webcindario.com,0
35794,train,1,web.app,0
35795,train,0,go.com,0
35796,train,1,ead.me,0
35797,train,1,jotform.com,0
35798,train,0,getpocket.com,0
35799,train,1,google.com,0
35800,train,0,windsorstar.com,0
35801,test,0,zoomarine.pt,0
35802,train,1,weebly.com,0
35803,test,1,wl.co,0
35804,val,0,yellowpages.ca,0
35805,train,1,jotform.com,0
35806,train,1,weebly.com,0
35807,train,0,rounceconstruction.co.uk,0
35808,train,0,drivenfaroff.com,0
35809,train,0,homestead.com,0
35810,train,0,mo.gov,0
35811,train,1,ead.me,0
35812,val,0,finishingtouchesffa.com,0
35813,train,0,bestcostumesite.com,0
35814,train,1,bit.ly,0
35815,train,1,jotform.com,0
35816,test,0,metromix.com,0
35817,train,1,weebly.com,0
35818,train,0,bernardshapirocpa.com,0
35819,train,0,enflow.nl,0
35820,train,1,bit.ly,0
35821,train,0,heidisbeautyworkz.com,0
35822,train,1,google.com,0
35823,train,0,paracay.com,0
35824,train,0,motthegioi.vn,0
35825,train,0,vimeo.com,0
35826,train,1,firebaseapp.com,0
35827,train,0,louisianalottery.com,0
35828,train,0,yola.vn,0
35829,val,1,tga.dev,0
35830,train,1,r2.dev,0
35831,train,0,abcdocz.com,0
35832,train,1,q-r.to,0
35833,train,0,go.com,0
35834,train,0,nhl.com,0
35835,train,0,netflix.com,0
35836,train,1,google.com,0
35837,train,0,lesbihd.net,0
35838,train,0,nordic.be,0
35839,train,1,web.app,0
35840,train,1,qrco.de,0
35841,train,1,ead.me,0
35842,train,1,ead.me,0
35843,train,0,thenextweb.com,0
35844,train,1,linkin.bio,0
35845,train,1,,1
35846,train,0,dailymotion.com,0
35847,train,0,hlanz.org,0
35848,train,0,optipic.io,0
35849,train,0,123people.ca,0
35850,train,1,google.com,0
35851,train,1,w3spaces.com,0
35852,train,1,q-r.to,0
35853,train,1,nativecropcare.com,0
35854,train,1,weeblysite.com,0
35855,train,1,bit.ly,0
35856,train,1,ead.me,0
35857,train,1,google.com,0
35858,train,1,t.me,0
35859,train,0,ckuik.com,0
35860,test,0,fitdays.cn,0
35861,train,0,thefreedictionary.com,0
35862,train,0,momentumfitnesstally.com,0
35863,val,0,bestplaces.net,0
35864,train,0,xnxxxxxxarab.hair,0
35865,train,0,bestoldfilms.com,0
35866,train,0,4mula1.ro,0
35867,train,1,qrco.de,0
35868,train,1,bit.ly,0
35869,train,0,stavron.ru,0
35870,train,1,webflow.io,0
35871,train,1,qrco.de,0
35872,train,0,yidio.com,0
35873,val,0,mudcat.org,0
35874,train,0,comicartfans.com,0
35875,train,1,google.com,0
35876,train,0,montecarlobilliards.com,0
35877,train,0,wikipedia.org,0
35878,val,1,github.io,0
35879,train,0,60882222.cn,0
35880,val,1,adobe.com,0
35881,train,0,wikipedia.org,0
35882,train,0,24livepro.top,0
35883,train,1,74682.me,0
35884,train,0,wikia.com,0
35885,val,0,rottentomatoes.com,0
35886,train,0,upenn.edu,0
35887,train,0,faziosmusic.com,0
35888,train,0,financialsurvivalradio.com,0
35889,train,0,picarena.com,0
35890,train,1,ead.me,0
35891,train,1,jotform.com,0
35892,train,0,aidb.ru,0
35893,train,1,firebaseapp.com,0
35894,train,0,yaristurkiye.com,0
35895,test,0,britishpathe.com,0
35896,train,0,wikipedia.org,0
35897,val,0,ibookdb.net,0
35898,train,0,rolago.cl,0
35899,train,0,facebook.com,0
35900,train,1,zpr.io,0
35901,train,1,web.app,0
35902,train,1,firebaseapp.com,0
35903,test,0,buzzfil.net,0
35904,train,1,weebly.com,0
35905,train,0,fuldaerzeitung.de,0
35906,train,0,colemillerlaw.com,0
35907,train,1,google.com,0
35908,train,1,weebly.com,0
35909,test,0,sport-news-football.com,0
35910,test,0,tiierisch.de,0
35911,train,1,qrco.de,0
35912,train,0,go.com,0
35913,train,0,tinyrc.com,0
35914,val,1,adobe.com,0
35915,train,0,meadhanan.net,0
35916,train,1,google.com,0
35917,train,0,nctcorp.vn,0
35918,val,1,adsensecustomsearchads.com,0
35919,test,0,celebdirtylaundry.com,0
35920,train,0,nytimes.com,0
35921,train,0,sale-attestats-v-chelyabinske-74.ru,0
35922,train,1,ead.me,0
35923,train,0,yoomark.com,0
35924,train,0,zealy.io,0
35925,train,1,gitbook.io,0
35926,train,1,qrco.de,0
35927,val,0,linklistr.com,0
35928,train,0,asapsports.com,0
35929,train,0,palmettohealth.org,0
35930,train,0,ng-club.com,0
35931,train,0,menscyzo.com,0
35932,train,0,newswire.ca,0
35933,train,1,flowcode.com,0
35934,train,0,youtube.com,0
35935,train,1,hsforms.com,0
35936,val,0,clinic.vet,0
35937,train,1,74682.me,0
35938,test,0,buzzfil.net,0
35939,test,0,farmrio.com.br,0
35940,val,1,dweb.link,0
35941,train,1,ead.me,0
35942,train,1,google.com,0
35943,train,0,uplinks24.com,0
35944,train,1,deepvalued.com,0
35945,test,1,linqapp.com,0
35946,train,0,nwaonline.com,0
35947,train,0,vancouversun.com,0
35948,train,1,weebly.com,0
35949,train,1,r2.dev,0
35950,train,1,qrco.de,0
35951,test,1,forms.app,0
35952,train,1,campaign-archive.com,0
35953,train,0,expressfly.in,0
35954,train,1,firebaseapp.com,0
35955,train,0,enotes.com,0
35956,test,0,perfectdomain.com,0
35957,train,0,zoover.com,0
35958,val,0,quailridgecc.com,0
35959,train,1,cisco-italy.com,0
35960,train,1,ead.me,0
35961,train,0,sigamais.com,0
35962,train,1,q-r.to,0
35963,train,0,house.gov,0
35964,train,1,bit.ly,0
35965,train,0,laptops.vn,0
35966,val,1,github.io,0
35967,train,1,raquelalvim.com.br,0
35968,val,0,ulcdn.net,0
35969,train,1,q-r.to,0
35970,val,0,susanhobbs.com,0
35971,train,0,mills.com.br,0
35972,train,1,campaign-archive.com,0
35973,train,1,ipfs.io,0
35974,train,1,qrco.de,0
35975,train,1,google.com,0
35976,train,0,mar.cx,0
35977,train,0,about.com,0
35978,train,1,zya.me,0
35979,train,1,google.com,0
35980,train,0,01fmovies.com,0
35981,train,1,campsite.bio,0
35982,train,1,q-r.to,0
35983,train,1,google.com,0
35984,train,1,bit.ly,0
35985,train,1,framer.app,0
35986,train,0,answers.com,0
35987,train,1,google.com,0
35988,train,1,best-practice.se,0
35989,train,1,linkin.bio,0
35990,train,1,t.co,0
35991,train,0,ukcolumn.org,0
35992,train,0,facebook.com,0
35993,train,0,looktothepast.com,0
35994,train,0,youtube.com,0
35995,val,1,adobe.com,0
35996,test,1,pages.dev,0
35997,train,1,mocha.app,0
35998,train,1,weebly.com,0
35999,train,0,aol.com,0
36000,train,0,dvorezsporta.ru,0
36001,val,0,twitter.com,0
36002,test,0,mylife.com,0
36003,train,1,sviluppo.host,0
36004,train,0,lawyersdb.com,0
36005,train,0,xn----itbzcbbeebeq.org,0
36006,train,1,firebaseapp.com,0
36007,train,0,smashits.com,0
36008,train,0,skillwho.com,0
36009,train,0,facebook.com,0
36010,train,1,renovacaoresgate.digital,0
36011,val,0,sap.com,0
36012,train,0,myfinal11.in,0
36013,train,0,wikipedia.org,0
36014,train,1,start.page,0
36015,train,1,google.com,0
36016,train,0,wikipedia.org,0
36017,train,0,bryerpatch.com,0
36018,val,1,pl-945848.icu,0
36019,train,1,framer.app,0
36020,train,0,mysubaru.com,0
36021,train,0,kmmgusa.com,0
36022,train,0,juggle.com,0
36023,train,0,getyoumine.ru,0
36024,val,0,craftcompany.co.uk,0
36025,train,1,weebly.com,0
36026,train,0,dcnyhistory.org,0
36027,train,1,bit.ly,0
36028,train,0,flylowcostairlines.org,0
36029,train,1,web.app,0
36030,train,0,niebonatalerzu.pl,0
36031,train,1,weeblysite.com,0
36032,train,1,ead.me,0
36033,train,1,bit.ly,0
36034,train,0,whosdatedwho.com,0
36035,train,0,exc-essen.be,0
36036,train,0,turbohost.co.mz,0
36037,train,1,google.com,0
36038,train,1,lvlyrygbukhkw.top,0
36039,train,0,thenotepasser.com,0
36040,train,0,centuryhearingaids.com,0
36041,test,0,w3newspapers.com,0
36042,train,1,q-r.to,0
36043,train,1,weebly.com,0
36044,test,0,bullachberg.de,0
36045,train,0,mtxserv.fr,0
36046,test,1,forms.app,0
36047,train,1,office.com,0
36048,train,1,weebly.com,0
36049,train,1,google.com,0
36050,test,0,thefullwiki.org,0
36051,train,0,fortwayne.com,0
36052,train,1,ead.me,0
36053,train,0,chacha.com,0
36054,train,1,weebly.com,0
36055,train,0,oldride.com,0
36056,train,1,w3spaces.com,0
36057,train,1,sibecotechnics.ru,0
36058,train,0,aswpro.com,0
36059,test,0,meetup.com,0
36060,train,0,fulldownloadshare.com,0
36061,train,0,lastikavcisi.com,0
36062,val,1,makeweb.co,0
36063,test,0,collegerodeo.com,0
36064,val,0,sylvaingrenier.com,0
36065,val,0,wap4you.ru,0
36066,test,1,ungu.in,0
36067,train,1,national-filing-service.com,0
36068,train,0,extratorrent.cc,0
36069,train,1,qrco.de,0
36070,train,1,web.app,0
36071,train,0,academia.edu,0
36072,train,0,pemsv30.net,0
36073,test,1,webcindario.com,0
36074,val,1,dweb.link,0
36075,train,1,artisteer.com,0
36076,train,0,nybaseballdigest.com,0
36077,train,1,bit.ly,0
36078,train,0,wikipedia.org,0
36079,train,0,hrdt.gob.pe,0
36080,train,0,travelingluck.com,0
36081,test,0,192.com,0
36082,test,0,highbeam.com,0
36083,train,1,ead.me,0
36084,train,0,youtube.com,0
36085,train,0,factbites.com,0
36086,train,0,wikipedia.org,0
36087,train,0,smythson.com,0
36088,val,1,adobe.com,0
36089,train,1,clonebiotech.com,0
36090,train,0,handleheldgame.com,0
36091,train,0,reverbnation.com,0
36092,train,0,sydneyarchives.info,0
36093,train,1,qr-codes.io,0
36094,train,0,imgacademies.com,0
36095,train,1,wakeupanddreamchallenge.info,0
36096,train,1,google.com,0
36097,train,0,wordnik.com,0
36098,test,0,tobogo.net,0
36099,test,1,webwave.dev,0
36100,train,1,qrco.de,0
36101,train,1,comparecycle.com,0
36102,train,1,blogspot.gr,0
36103,train,0,tvguide.com,0
36104,train,0,softchoice.com,0
36105,train,0,cheezit.com,0
36106,test,0,gutenberg.org,0
36107,train,1,weebly.com,0
36108,train,1,translate.goog,0
36109,train,1,qrco.de,0
36110,val,1,dweb.link,0
36111,train,1,weebly.com,0
36112,train,1,r2.dev,0
36113,train,1,q-r.to,0
36114,train,1,campaign-archive.com,0
36115,test,1,forms.app,0
36116,val,1,adobe.com,0
36117,train,1,google.com,0
36118,val,0,artsforla.org,0
36119,train,0,duckduckgo.com,0
36120,train,1,komm.li,0
36121,train,0,wikipedia.org,0
36122,train,0,sourceforge.net,0
36123,test,1,htmlcomponentservice.com,0
36124,train,1,bit.ly,0
36125,train,1,google.com,0
36126,train,0,airdisk.fr,0
36127,val,1,square.site,0
36128,train,0,katproxy.com,0
36129,val,1,square.site,0
36130,train,1,appservice-france.fr,0
36131,train,1,google.com,0
36132,train,1,mcmserv.ro,0
36133,train,1,start.page,0
36134,train,0,wikipedia.org,0
36135,train,0,damnserver.com,0
36136,val,0,martiniquevacations.mobi,0
36137,train,1,web.app,0
36138,train,1,google.com,0
36139,val,0,hdfcbank.com,0
36140,train,1,weebly.com,0
36141,train,1,weebly.com,0
36142,train,0,stopthedrugwar.org,0
36143,val,1,typeform.com,0
36144,val,0,photoshopotsergeya.ru,0
36145,train,1,firebaseapp.com,0
36146,val,0,forbes.com,0
36147,test,0,indianexpress.com,0
36148,train,1,jotform.com,0
36149,train,1,bit.ly,0
36150,train,1,reportak.de,0
36151,train,1,crazydomains.com,0
36152,train,1,gitbook.io,0
36153,train,1,google.com,0
36154,val,0,baseball-reference.com,0
36155,train,1,google.com,0
36156,test,0,suedtirol.live,0
36157,train,1,live.com,0
36158,train,1,google.com,0
36159,train,1,ead.me,0
36160,test,1,ilgrandecucciolo.it,0
36161,train,1,google.com,0
36162,train,0,spoke.com,0
36163,train,1,bit.ly,0
36164,train,0,youtube.com,0
36165,train,0,thermokon.de,0
36166,train,0,associatepublisher.com,0
36167,train,1,weebly.com,0
36168,train,0,volvooceanrace.com,0
36169,train,1,weebly.com,0
36170,train,1,web.app,0
36171,train,1,google.com,0
36172,val,0,amazonlogistics.com,0
36173,train,1,mockplus.com,0
36174,train,0,miscojobs.com,0
36175,val,0,famouswhy.com,0
36176,train,0,og-music.de,0
36177,train,1,qrco.de,0
36178,test,0,hgtv.ca,0
36179,train,1,ead.me,0
36180,train,0,bl35.org,0
36181,train,0,classmates.com,0
36182,train,1,blogspot.com,0
36183,train,0,northjersey.com,0
36184,train,0,moorweb.com,0
36185,train,0,freeservers.com,0
36186,test,1,pl-824728.cfd,0
36187,train,1,firebaseapp.com,0
36188,val,0,listen360.com,0
36189,test,1,webcindario.com,0
36190,train,0,stackoverflow.com,0
36191,train,1,ukit.me,0
36192,train,0,sansookungfu.com,0
36193,train,1,r2.dev,0
36194,train,1,qrco.de,0
36195,train,1,google.com,0
