row_id,split,label
38094,train,0
38095,test,0
38096,train,0
38097,train,1
38098,train,0
38099,train,1
38100,train,1
38101,train,1
38102,train,1
38103,val,0
38104,train,0
38105,train,0
38106,train,0
38107,train,1
38108,test,1
38109,train,1
38110,train,0
38111,train,0
38112,train,1
38113,train,1
38114,train,0
38115,test,1
38116,val,1
38117,val,0
38118,test,1
38119,val,1
38120,test,0
38121,test,0
38122,train,1
38123,train,0
38124,train,0
38125,train,1
38126,test,0
38127,train,1
38128,train,0
38129,train,1
38130,val,0
38131,val,1
38132,train,0
38133,test,0
38134,train,0
38135,val,1
38136,train,0
38137,train,1
38138,test,1
38139,val,0
38140,train,0
38141,train,1
38142,val,0
38143,train,0
38144,test,0
38145,val,0
38146,test,1
38147,test,1
38148,train,1
38149,train,1
38150,train,0
38151,train,1
38152,val,1
38153,test,0
38154,train,1
38155,train,1
38156,train,0
38157,train,1
38158,train,0
38159,train,0
38160,test,0
38161,train,1
38162,train,0
38163,test,0
38164,train,1
38165,val,1
38166,train,0
38167,test,1
38168,train,0
38169,train,1
38170,train,0
38171,train,0
38172,train,1
38173,train,1
38174,train,1
38175,train,0
38176,train,1
38177,test,1
38178,train,0
38179,train,0
38180,train,1
38181,val,0
38182,train,1
38183,test,1
38184,train,0
38185,test,1
38186,val,0
38187,train,0
38188,test,1
38189,train,0
38190,train,0
38191,val,1
38192,train,1
38193,train,0
38194,train,0
38195,val,0
38196,train,1
38197,val,0
38198,val,1
38199,train,1
38200,test,0
38201,train,1
38202,train,0
38203,train,0
38204,test,1
38205,train,0
38206,test,1
38207,train,0
38208,train,1
38209,train,1
38210,train,0
38211,test,1
38212,train,0
38213,train,0
38214,train,1
38215,test,0
38216,train,1
38217,train,0
38218,train,0
38219,train,1
38220,train,0
38221,test,0
38222,train,0
38223,train,1
38224,train,0
38225,test,1
38226,train,0
38227,train,1
38228,test,0
38229,test,1
38230,test,0
38231,train,0
38232,test,0
38233,train,1
38234,train,0
38235,train,0
38236,train,0
38237,test,0
38238,train,0
38239,train,1
38240,test,1
38241,train,0
38242,train,1
38243,train,1
38244,train,0
38245,val,1
38246,train,0
38247,train,1
38248,train,1
38249,val,1
38250,train,1
38251,train,0
38252,val,1
38253,train,0
38254,train,1
38255,val,1
38256,val,1
38257,train,1
38258,train,0
38259,train,1
38260,train,0
38261,val,1
38262,val,0
38263,val,0
38264,train,0
38265,train,1
38266,train,0
38267,test,0
38268,train,1
38269,train,1
38270,train,0
38271,train,1
38272,test,1
38273,val,0
38274,train,0
38275,val,1
38276,test,1
38277,train,1
38278,val,1
38279,train,1
38280,train,0
38281,train,0
38282,test,1
38283,test,1
38284,train,1
38285,val,0
38286,val,1
38287,train,0
38288,train,0
38289,train,0
38290,test,0
38291,test,0
38292,val,1
38293,test,1
38294,train,0
38295,val,1
38296,test,1
38297,val,1
38298,train,0
38299,train,0
38300,train,1
38301,train,1
38302,test,0
38303,test,1
38304,train,1
38305,train,0
38306,train,0
38307,train,1
38308,train,0
38309,test,0
38310,train,0
38311,train,0
38312,train,1
38313,train,0
38314,train,0
38315,train,1
38316,train,0
38317,train,0
38318,train,1
38319,val,1
38320,train,1
38321,test,0
38322,val,1
38323,train,0
38324,test,0
38325,val,1
38326,train,0
38327,val,1
38328,train,1
38329,test,0
38330,train,0
38331,test,0
38332,train,1
38333,train,1
38334,train,0
38335,train,1
38336,val,0
38337,train,0
38338,train,0
38339,train,0
38340,val,1
38341,train,1
38342,train,1
38343,val,1
38344,train,1
38345,test,0
38346,train,0
38347,train,0
38348,train,0
38349,val,1
38350,test,1
38351,train,1
38352,train,0
38353,test,1
38354,test,0
38355,train,1
38356,val,0
38357,train,0
38358,train,0
38359,val,0
38360,train,1
38361,train,1
38362,train,0
38363,train,1
38364,train,0
38365,train,1
38366,train,0
38367,train,1
38368,test,1
38369,train,0
38370,test,0
38371,train,1
38372,train,0
38373,test,0
38374,train,1
38375,test,0
38376,train,0
38377,train,0
38378,train,0
38379,train,1
38380,test,1
38381,val,0
38382,train,0
38383,test,1
38384,train,1
38385,train,0
38386,train,0
38387,val,0
38388,train,0
38389,train,1
38390,train,0
38391,train,0
38392,train,0
38393,val,0
38394,val,1
38395,train,0
38396,train,0
38397,test,0
38398,train,1
38399,train,1
38400,train,0
38401,train,0
38402,train,1
38403,train,0
38404,train,1
38405,train,1
38406,train,1
38407,train,1
38408,test,1
38409,train,0
38410,train,0
38411,train,0
38412,train,1
38413,train,1
38414,train,0
38415,train,0
38416,train,0
38417,train,1
38418,train,1
38419,train,0
38420,train,1
38421,train,0
38422,train,0
38423,train,0
38424,train,1
38425,train,0
38426,train,1
38427,train,1
38428,test,0
38429,train,1
38430,train,1
38431,val,0
38432,train,0
38433,train,0
38434,train,0
38435,train,1
38436,test,1
38437,train,1
38438,val,1
38439,train,1
38440,train,1
38441,train,1
38442,val,1
38443,train,1
38444,train,0
38445,test,1
38446,train,0
38447,train,0
38448,train,0
38449,train,1
38450,train,0
38451,train,0
38452,train,1
38453,train,0
38454,test,0
38455,train,0
38456,train,0
38457,test,1
38458,train,1
38459,train,1
38460,train,0
38461,train,1
38462,val,1
38463,train,1
38464,train,1
38465,train,0
38466,train,1
38467,train,0
38468,train,1
38469,train,1
38470,train,1
38471,train,1
38472,train,0
38473,train,0
38474,val,1
38475,train,1
38476,train,0
38477,test,0
38478,train,0
38479,train,1
38480,test,1
38481,test,0
38482,train,1
38483,test,1
38484,test,1
38485,train,0
38486,train,0
38487,test,1
38488,train,1
38489,train,1
38490,train,0
38491,val,1
38492,train,1
38493,train,0
38494,train,0
38495,train,1
38496,train,1
38497,train,1
38498,test,1
38499,train,0
38500,train,1
38501,test,0
38502,train,1
38503,train,1
38504,train,1
38505,train,0
38506,val,0
38507,train,1
38508,train,1
38509,train,0
38510,train,0
38511,train,1
38512,train,0
38513,train,1
38514,train,1
38515,test,0
38516,test,0
38517,train,0
38518,train,0
38519,train,0
38520,val,0
38521,train,1
38522,train,0
38523,train,0
38524,train,1
38525,val,0
38526,val,1
38527,train,1
38528,test,0
38529,train,0
38530,test,1
38531,train,0
38532,train,0
38533,train,1
38534,test,0
38535,test,1
38536,train,1
38537,train,1
38538,train,1
38539,test,1
38540,train,1
38541,val,0
38542,test,0
38543,train,1
38544,test,0
38545,train,0
38546,val,0
38547,train,1
38548,train,1
38549,train,0
38550,train,1
38551,test,0
38552,train,0
38553,train,0
38554,test,1
38555,test,1
38556,train,0
38557,train,1
38558,test,1
38559,test,1
38560,train,1
38561,test,1
38562,train,0
38563,train,1
38564,train,1
38565,val,0
38566,train,0
38567,train,0
38568,train,1
38569,train,1
38570,train,1
38571,val,0
38572,train,0
38573,train,0
38574,train,1
38575,train,1
38576,train,1
38577,test,0
38578,train,1
38579,train,1
38580,val,0
38581,train,0
38582,train,0
38583,train,1
38584,test,1
38585,train,0
38586,train,1
38587,train,0
38588,train,1
38589,test,1
38590,train,0
38591,train,0
38592,train,1
38593,train,0
38594,train,1
38595,train,1
38596,train,1
38597,train,1
38598,train,1
38599,train,0
38600,train,0
38601,val,0
38602,train,0
38603,val,0
38604,train,1
38605,train,1
38606,val,1
38607,train,0
38608,train,1
38609,train,0
38610,train,0
38611,train,1
38612,test,1
38613,test,0
38614,test,1
38615,train,1
38616,train,0
38617,val,0
38618,train,1
38619,train,0
38620,train,1
38621,test,1
38622,val,1
38623,val,0
38624,test,1
38625,test,0
38626,train,1
38627,val,0
38628,train,1
38629,train,1
38630,train,0
38631,train,0
38632,test,1
38633,train,0
38634,val,0
38635,train,0
38636,train,1
38637,train,0
38638,train,0
38639,train,1
38640,train,1
38641,train,0
38642,train,1
38643,train,1
38644,test,0
38645,train,1
38646,train,1
38647,train,0
38648,test,1
38649,train,1
38650,train,0
38651,val,1
38652,train,0
38653,train,0
38654,test,0
38655,test,0
38656,train,1
38657,train,1
38658,train,0
38659,train,0
38660,train,0
38661,train,1
38662,train,0
38663,train,0
38664,train,1
38665,train,0
38666,train,1
38667,train,1
38668,test,1
38669,train,0
38670,train,1
38671,train,0
38672,train,0
38673,test,0
38674,train,0
38675,train,0
38676,train,0
38677,train,0
38678,test,1
38679,train,1
38680,test,1
38681,train,0
38682,train,1
38683,train,0
38684,train,1
38685,test,0
38686,train,1
38687,val,1
38688,train,0
38689,test,0
38690,train,0
38691,test,1
38692,val,0
38693,train,1
38694,train,1
38695,train,0
38696,train,1
38697,train,1
38698,test,0
38699,train,1
38700,train,0
38701,train,0
38702,train,1
38703,train,0
38704,val,0
38705,val,1
38706,train,1
38707,val,1
38708,train,1
38709,train,0
38710,test,0
38711,train,0
38712,train,0
38713,train,0
38714,test,1
38715,train,1
38716,train,1
38717,train,0
38718,train,0
38719,val,1
38720,train,1
38721,test,0
38722,train,0
38723,test,0
38724,test,1
38725,train,0
38726,train,1
38727,train,0
38728,train,0
38729,train,0
38730,train,0
38731,train,0
38732,train,0
38733,train,1
38734,train,0
38735,val,0
38736,train,0
38737,train,1
38738,train,0
38739,train,1
38740,train,1
38741,train,0
38742,train,1
38743,val,1
38744,train,1
38745,train,1
38746,train,0
38747,train,1
38748,train,0
38749,val,1
38750,train,0
38751,test,1
38752,train,0
38753,test,1
38754,train,0
38755,train,1
38756,test,0
38757,train,0
38758,val,0
38759,test,0
38760,test,0
38761,val,1
38762,train,0
38763,test,0
38764,train,0
38765,train,0
38766,test,1
38767,train,1
38768,train,0
38769,train,1
38770,test,0
38771,train,0
38772,val,0
38773,train,1
38774,train,1
38775,train,0
38776,train,1
38777,train,0
38778,train,1
38779,train,0
38780,train,1
38781,val,0
38782,test,0
38783,train,0
38784,train,0
38785,train,1
38786,train,0
38787,train,1
38788,val,0
38789,train,1
38790,train,0
38791,test,0
38792,val,1
38793,train,1
38794,train,1
38795,val,1
38796,train,1
38797,val,1
38798,test,1
38799,train,1
38800,train,0
38801,train,1
38802,val,1
38803,train,0
38804,test,0
38805,train,1
38806,train,0
38807,train,1
38808,test,1
38809,val,1
38810,test,0
38811,train,1
38812,train,0
38813,train,1
38814,val,1
38815,test,1
38816,val,0
38817,train,1
38818,test,1
38819,train,0
38820,train,0
38821,train,0
38822,train,0
38823,val,0
38824,train,0
38825,val,0
38826,train,1
38827,train,0
38828,train,0
38829,train,1
38830,train,1
38831,train,0
38832,train,1
38833,train,0
38834,val,1
38835,train,1
38836,train,0
38837,train,0
38838,train,1
38839,val,1
38840,val,0
38841,train,0
38842,train,1
38843,train,0
38844,train,1
38845,train,0
38846,val,0
38847,test,0
38848,train,1
38849,train,1
38850,train,1
38851,train,1
38852,train,1
38853,train,0
38854,test,1
38855,train,0
38856,train,0
38857,test,0
38858,train,1
38859,train,0
38860,test,1
38861,train,1
38862,test,0
38863,train,1
38864,train,1
38865,train,0
38866,train,1
38867,train,0
38868,train,0
38869,train,0
38870,train,1
38871,val,0
38872,val,0
38873,train,1
38874,train,0
38875,train,0
38876,train,0
38877,test,1
38878,train,0
38879,test,1
38880,test,0
38881,train,0
38882,train,0
38883,test,0
38884,train,1
38885,test,0
38886,train,0
38887,val,0
38888,val,0
38889,test,1
38890,test,0
38891,train,0
38892,train,0
38893,test,0
38894,train,1
38895,val,0
38896,train,1
38897,train,1
38898,train,1
38899,train,0
38900,train,0
38901,val,1
38902,train,1
38903,test,0
38904,val,0
38905,train,1
38906,train,0
38907,val,1
38908,val,0
38909,test,0
38910,train,0
38911,train,0
38912,test,1
38913,train,1
38914,train,1
38915,train,1
38916,train,1
38917,train,1
38918,train,1
38919,test,0
38920,train,0
38921,train,0
38922,train,1
38923,train,0
38924,train,1
38925,train,0
38926,test,0
38927,val,1
38928,train,1
38929,train,0
38930,train,0
38931,train,1
38932,val,1
38933,train,0
38934,train,1
38935,train,0
38936,train,0
38937,train,1
38938,val,1
38939,train,0
38940,train,0
38941,train,0
38942,train,0
38943,test,0
38944,train,0
38945,train,0
38946,train,1
38947,test,0
38948,train,1
38949,train,1
38950,test,0
38951,train,0
38952,train,0
38953,train,0
38954,train,1
38955,train,0
38956,train,0
38957,test,0
38958,train,1
38959,test,1
38960,train,0
38961,train,1
38962,train,1
38963,train,1
38964,test,1
38965,train,1
38966,train,1
38967,train,1
38968,train,1
38969,train,1
38970,train,1
38971,train,0
38972,train,0
38973,val,0
38974,test,0
38975,train,0
38976,val,0
38977,test,1
38978,train,0
38979,train,0
38980,train,1
38981,train,1
38982,test,0
38983,val,1
38984,train,0
38985,train,1
38986,train,0
38987,val,0
38988,val,0
38989,train,0
38990,train,0
38991,train,0
38992,test,1
38993,test,0
38994,train,1
38995,test,1
38996,train,1
38997,train,0
38998,train,0
38999,val,0
39000,train,0
39001,train,0
39002,train,1
39003,test,0
39004,test,0
39005,test,1
39006,train,1
39007,train,0
39008,train,1
39009,train,1
39010,val,0
39011,val,1
39012,val,1
39013,train,1
39014,train,1
39015,train,0
39016,train,0
39017,train,1
39018,test,0
39019,train,0
39020,train,1
39021,train,1
39022,train,0
39023,train,0
39024,train,0
39025,train,1
39026,train,1
39027,train,0
39028,train,1
39029,train,0
39030,train,1
39031,val,1
39032,test,1
39033,train,1
39034,train,0
39035,train,1
39036,test,0
39037,val,1
39038,train,1
39039,train,1
39040,val,1
39041,train,0
39042,train,1
39043,train,0
39044,train,0
39045,train,0
39046,train,0
39047,train,0
39048,train,1
39049,train,0
39050,test,1
39051,val,1
39052,train,1
39053,val,1
39054,train,0
39055,train,1
39056,train,0
39057,train,0
39058,test,0
39059,test,1
39060,train,1
39061,test,0
39062,train,1
39063,train,1
39064,train,0
39065,train,0
39066,train,0
39067,train,1
39068,train,1
39069,val,0
39070,train,1
39071,train,0
39072,train,0
39073,train,0
39074,val,0
39075,train,0
39076,train,1
39077,train,0
39078,train,0
39079,train,0
39080,train,0
39081,train,0
39082,train,0
39083,train,0
39084,train,0
39085,train,1
39086,train,1
39087,train,1
39088,train,0
39089,val,1
39090,train,1
39091,train,0
39092,test,1
39093,train,1
39094,train,0
39095,train,0
39096,train,1
39097,train,1
39098,test,1
39099,train,0
39100,train,1
39101,train,0
39102,train,1
39103,val,1
39104,train,1
39105,test,0
39106,train,0
39107,val,0
39108,val,1
39109,train,1
39110,val,0
39111,train,0
39112,test,0
39113,train,1
39114,test,1
39115,train,1
39116,train,0
39117,train,1
39118,train,0
39119,train,0
39120,test,0
39121,train,1
39122,train,1
39123,train,1
39124,test,0
39125,train,0
39126,val,0
39127,train,1
39128,val,0
39129,train,0
39130,test,0
39131,train,0
39132,train,0
39133,train,1
39134,train,1
39135,train,1
39136,test,0
39137,val,0
39138,train,1
39139,train,0
39140,test,0
39141,train,0
39142,train,0
39143,train,0
39144,train,0
39145,train,0
39146,train,0
39147,train,0
39148,train,1
39149,train,1
39150,train,0
39151,train,0
39152,train,0
39153,train,1
39154,train,1
39155,train,0
39156,train,0
39157,train,0
39158,train,0
39159,train,0
39160,train,1
39161,train,0
39162,val,1
39163,train,0
39164,train,1
39165,train,1
39166,train,0
39167,train,0
39168,test,1
39169,train,1
39170,val,1
39171,test,0
39172,train,0
39173,train,1
39174,test,1
39175,train,0
39176,train,0
39177,val,1
39178,val,0
39179,train,0
39180,val,1
39181,train,0
39182,train,0
39183,train,0
39184,train,0
39185,train,1
39186,train,0
39187,val,0
39188,val,1
39189,train,1
39190,train,0
39191,train,0
39192,val,0
39193,train,0
39194,train,1
39195,train,1
39196,train,0
39197,train,1
39198,test,0
39199,train,0
39200,train,0
39201,train,0
39202,train,0
39203,train,0
39204,train,1
39205,train,0
39206,val,0
39207,test,0
39208,train,1
39209,train,1
39210,train,1
39211,train,0
39212,train,1
39213,train,1
39214,test,1
39215,train,0
39216,val,0
39217,val,0
39218,train,0
39219,train,0
39220,train,1
39221,test,0
39222,train,1
39223,train,0
39224,val,1
39225,train,0
39226,train,0
39227,test,1
39228,test,1
39229,train,1
39230,train,0
39231,val,0
39232,train,0
39233,train,1
39234,train,0
39235,train,0
39236,train,1
39237,train,0
39238,test,1
39239,train,0
39240,train,1
39241,test,1
39242,train,0
39243,val,1
39244,val,0
39245,val,1
39246,train,0
39247,train,0
39248,train,1
39249,train,0
39250,train,0
39251,val,0
39252,train,0
39253,train,1
39254,train,1
39255,test,0
39256,train,0
39257,test,1
39258,test,1
39259,test,1
39260,train,0
39261,train,0
39262,train,0
39263,train,1
39264,train,1
39265,val,0
39266,train,1
39267,test,1
39268,train,1
39269,train,1
39270,val,1
39271,train,0
39272,train,0
39273,train,1
39274,train,0
39275,train,0
39276,train,0
39277,train,0
39278,train,1
39279,train,1
39280,val,1
39281,train,1
39282,train,1
39283,test,0
39284,train,0
39285,train,0
39286,train,1
39287,test,1
39288,train,1
39289,train,1
39290,train,1
39291,test,0
39292,val,0
39293,train,0
39294,test,0
39295,train,1
39296,test,1
39297,val,0
39298,train,0
39299,train,0
39300,train,1
39301,val,1
39302,val,1
39303,train,1
39304,train,1
39305,train,1
39306,test,0
39307,train,1
39308,train,1
39309,test,1
39310,train,1
39311,train,1
39312,test,0
39313,val,1
39314,train,1
39315,val,0
39316,train,1
39317,val,1
39318,test,0
39319,train,0
39320,val,0
39321,test,1
39322,test,1
39323,train,0
39324,train,0
39325,train,0
39326,train,0
39327,test,1
39328,test,0
39329,train,1
39330,train,0
39331,val,1
39332,test,0
39333,test,1
39334,test,0
39335,train,1
39336,train,1
39337,train,1
39338,train,1
39339,val,0
39340,train,0
39341,train,0
39342,train,0
39343,test,0
39344,test,1
39345,train,1
39346,train,1
39347,train,0
39348,train,1
39349,test,0
39350,train,1
39351,val,0
39352,train,0
39353,train,1
39354,test,1
39355,val,0
39356,val,1
39357,train,1
39358,train,1
39359,train,0
39360,train,1
39361,train,0
39362,train,1
39363,train,1
39364,test,0
39365,train,1
39366,train,0
39367,train,0
39368,train,1
39369,val,0
39370,train,0
39371,train,0
39372,train,1
39373,train,0
39374,train,1
39375,test,1
39376,train,1
39377,train,1
39378,val,1
39379,train,1
39380,train,1
39381,val,0
39382,train,0
39383,val,1
39384,val,0
39385,train,0
39386,train,0
39387,train,1
39388,train,1
39389,train,0
39390,test,0
39391,train,0
39392,train,1
39393,train,1
39394,train,0
39395,train,0
39396,val,0
39397,val,1
39398,train,0
39399,train,1
39400,train,0
39401,train,0
39402,val,1
39403,train,0
39404,train,1
39405,train,0
39406,test,0
39407,train,1
39408,train,0
39409,train,0
39410,train,0
39411,test,1
39412,train,1
39413,train,0
39414,val,1
39415,train,1
39416,train,0
39417,train,1
39418,train,1
39419,test,0
39420,val,1
39421,train,1
39422,val,0
39423,test,1
39424,train,0
39425,train,0
39426,train,1
39427,test,1
39428,val,1
39429,train,1
39430,train,1
39431,train,0
39432,train,0
39433,test,1
39434,test,1
39435,val,1
39436,test,0
39437,train,0
39438,train,0
39439,train,1
39440,train,1
39441,train,1
39442,train,0
39443,train,1
39444,train,0
39445,train,0
39446,train,1
39447,train,1
39448,train,1
39449,test,1
39450,val,1
39451,train,0
39452,test,0
39453,test,1
39454,test,1
39455,train,1
39456,val,0
39457,train,0
39458,val,0
39459,train,1
39460,train,1
39461,test,0
39462,train,1
39463,val,1
39464,train,1
39465,train,0
39466,train,1
39467,train,1
39468,train,0
39469,train,1
39470,val,0
39471,val,1
39472,train,0
39473,train,1
39474,train,1
39475,train,1
39476,train,0
39477,train,0
39478,val,1
39479,val,0
39480,val,0
39481,train,0
39482,train,0
39483,train,1
39484,val,0
39485,train,0
39486,train,0
39487,train,1
39488,train,0
39489,train,1
39490,train,1
39491,train,0
39492,train,1
39493,val,1
39494,train,1
39495,train,0
39496,val,1
39497,train,0
39498,train,0
39499,train,1
39500,train,0
39501,train,0
39502,test,0
39503,test,1
39504,train,1
39505,test,0
39506,train,0
39507,train,1
39508,val,1
39509,train,0
39510,train,1
39511,train,1
39512,train,0
39513,train,0
39514,train,1
39515,train,1
39516,test,1
39517,val,1
39518,train,0
39519,test,0
39520,train,1
39521,train,0
39522,train,1
39523,train,1
39524,train,0
39525,train,0
39526,train,0
39527,train,0
39528,val,0
39529,train,0
39530,train,1
39531,train,1
39532,val,0
39533,train,1
39534,train,1
39535,val,1
39536,test,0
39537,test,0
39538,train,0
39539,train,1
39540,val,0
39541,train,0
39542,train,1
39543,val,1
39544,train,0
39545,train,0
39546,train,0
39547,train,0
39548,train,1
39549,train,1
39550,train,1
39551,test,0
39552,test,1
39553,val,0
39554,train,1
39555,train,1
39556,train,1
39557,train,0
39558,val,1
39559,train,1
39560,train,1
39561,train,1
39562,val,1
39563,val,0
39564,train,0
39565,train,0
39566,train,1
39567,train,0
39568,train,1
39569,train,0
39570,train,1
39571,train,0
39572,train,0
39573,test,0
39574,test,0
39575,train,1
39576,train,1
39577,train,1
39578,train,0
39579,train,0
39580,test,1
39581,train,1
39582,train,1
39583,train,0
39584,test,1
39585,test,1
39586,train,0
39587,train,1
39588,test,0
39589,test,0
39590,train,0
39591,test,1
39592,val,1
39593,train,0
39594,train,1
39595,train,1
39596,train,0
39597,train,0
39598,train,1
39599,train,0
39600,train,1
39601,train,0
39602,val,0
39603,val,0
39604,test,1
39605,val,0
39606,train,0
39607,train,0
39608,train,1
39609,train,1
39610,train,1
39611,train,0
39612,train,0
39613,train,0
39614,val,1
39615,train,0
39616,train,1
39617,train,1
39618,val,1
39619,val,0
39620,test,1
39621,val,0
39622,train,1
39623,train,1
39624,val,1
39625,train,1
39626,test,0
39627,train,0
39628,test,0
39629,val,0
39630,train,0
39631,val,1
39632,train,0
39633,train,0
39634,train,0
39635,train,1
39636,train,1
39637,train,0
39638,train,0
39639,train,0
39640,train,0
39641,train,1
39642,train,1
39643,train,1
39644,test,0
39645,train,0
39646,train,0
39647,train,0
39648,train,0
39649,train,0
39650,train,0
39651,train,0
39652,train,0
39653,test,0
39654,train,0
39655,train,1
39656,train,1
39657,train,1
39658,train,1
39659,train,1
39660,test,1
39661,train,1
39662,train,0
39663,train,1
39664,test,1
39665,train,1
39666,train,0
39667,train,1
39668,val,0
39669,train,1
39670,train,0
39671,train,1
39672,train,1
39673,train,1
39674,test,0
39675,train,1
39676,train,1
39677,val,0
39678,train,1
39679,train,0
39680,train,1
39681,val,1
39682,val,0
39683,val,0
39684,train,0
39685,train,1
39686,test,1
39687,train,0
39688,train,1
39689,train,1
39690,test,1
39691,train,1
39692,train,1
39693,train,1
39694,train,1
39695,val,1
39696,train,1
39697,train,1
39698,test,0
39699,train,1
39700,train,0
39701,test,1
39702,train,0
39703,train,1
39704,train,0
39705,test,0
39706,train,0
39707,train,1
39708,train,0
39709,train,1
39710,train,0
39711,train,1
39712,test,1
39713,test,1
39714,val,1
39715,train,0
39716,train,1
39717,train,0
39718,test,0
39719,val,0
39720,train,1
39721,train,1
39722,test,0
39723,train,0
39724,train,0
39725,train,1
39726,test,0
39727,train,1
39728,train,1
39729,val,1
39730,train,1
39731,train,0
39732,train,1
39733,train,0
39734,train,1
39735,test,1
39736,train,1
39737,test,0
39738,train,1
39739,train,1
39740,train,1
39741,train,0
39742,train,1
39743,train,1
39744,train,1
39745,train,1
39746,train,1
39747,train,1
39748,val,0
39749,train,1
39750,train,1
39751,train,0
39752,train,1
39753,train,0
39754,val,0
39755,train,0
39756,train,0
39757,train,1
39758,train,1
39759,train,1
39760,test,0
39761,train,1
39762,train,1
39763,val,1
39764,test,0
39765,val,0
39766,train,1
39767,val,1
39768,test,0
39769,train,0
39770,val,0
39771,train,1
39772,train,1
39773,train,1
39774,train,0
39775,train,0
39776,train,1
39777,train,0
39778,train,0
39779,train,1
39780,test,0
39781,train,0
39782,train,1
39783,val,1
39784,test,1
39785,val,0
39786,val,0
39787,train,1
39788,train,1
39789,train,1
39790,train,0
39791,test,1
39792,train,0
39793,train,0
39794,test,0
39795,train,0
39796,train,1
39797,train,1
39798,val,0
39799,val,1
39800,train,0
39801,train,1
39802,train,0
39803,test,1
39804,train,1
39805,train,0
39806,train,1
39807,train,0
39808,test,1
39809,train,0
39810,train,1
39811,val,0
39812,train,0
39813,train,1
39814,train,0
39815,train,0
39816,train,0
39817,val,1
39818,train,1
39819,train,0
39820,train,1
39821,train,1
39822,train,1
39823,test,1
39824,train,0
39825,train,1
39826,train,1
39827,train,1
39828,train,1
39829,test,1
39830,train,0
39831,train,0
39832,train,1
39833,train,1
39834,train,0
39835,train,1
39836,train,1
39837,train,1
39838,train,0
39839,train,1
39840,train,0
39841,train,1
39842,train,0
39843,val,1
39844,train,0
39845,train,1
39846,train,0
39847,train,1
39848,train,0
39849,test,1
39850,val,1
39851,test,0
39852,train,0
39853,train,0
39854,train,0
39855,val,0
39856,test,1
39857,test,1
39858,train,0
39859,train,0
39860,val,1
39861,train,1
39862,train,1
39863,train,1
39864,val,0
39865,test,0
39866,train,1
39867,val,0
39868,train,1
39869,train,0
39870,train,0
39871,train,1
39872,train,1
39873,train,1
39874,train,1
39875,val,1
39876,train,1
39877,test,1
39878,train,1
39879,train,0
39880,train,1
39881,train,0
39882,test,1
39883,train,0
39884,train,1
39885,train,1
39886,test,0
39887,train,0
39888,val,0
39889,train,1
39890,train,0
39891,train,0
39892,val,0
39893,train,0
39894,test,1
39895,train,0
39896,val,1
39897,train,1
39898,test,1
39899,train,1
39900,val,1
39901,train,0
39902,train,0
39903,train,1
39904,train,1
39905,train,0
39906,train,1
39907,val,1
39908,val,0
39909,train,0
39910,train,0
39911,train,1
39912,train,1
39913,test,0
39914,train,0
39915,val,1
39916,val,1
39917,val,1
39918,train,0
39919,test,1
39920,train,1
39921,train,1
39922,train,0
39923,train,0
39924,train,1
39925,test,0
39926,train,0
39927,train,0
39928,test,0
39929,train,0
39930,train,1
39931,train,0
39932,train,1
39933,train,0
39934,train,1
39935,train,0
39936,train,0
39937,train,0
39938,train,1
39939,train,0
39940,test,1
39941,train,1
39942,train,0
39943,train,0
39944,train,0
39945,train,0
39946,train,0
39947,train,1
39948,train,0
39949,val,1
39950,train,1
39951,train,1
39952,train,1
39953,val,1
39954,train,0
39955,train,0
39956,val,0
39957,train,0
39958,train,1
39959,train,1
39960,train,0
39961,train,0
39962,train,0
39963,train,0
39964,train,0
39965,train,1
39966,train,1
39967,test,1
39968,train,1
39969,train,0
39970,train,0
39971,train,0
39972,val,0
39973,train,0
39974,train,1
39975,train,1
39976,test,0
39977,train,0
39978,train,1
39979,val,1
39980,train,1
39981,train,0
39982,train,1
39983,val,0
39984,train,0
39985,train,1
39986,train,1
39987,train,1
39988,train,1
39989,train,0
39990,val,1
39991,test,1
39992,train,1
39993,train,0
39994,train,0
39995,train,0
39996,val,0
39997,train,0
39998,train,0
39999,test,0
40000,train,1
40001,val,1
40002,train,1
40003,train,1
40004,train,1
40005,train,0
40006,train,1
40007,test,1
40008,train,1
40009,train,0
40010,train,1
40011,train,0
40012,train,1
40013,train,1
40014,test,1
40015,train,1
40016,train,1
40017,train,1
40018,test,0
40019,train,1
40020,train,0
40021,val,0
40022,train,0
40023,train,1
40024,train,1
40025,train,1
40026,test,1
40027,val,1
40028,train,1
40029,train,1
40030,test,0
40031,train,0
40032,train,0
40033,test,1
40034,train,0
40035,test,0
40036,test,0
40037,train,1
40038,train,1
40039,train,0
40040,train,0
40041,val,0
40042,train,1
40043,train,0
40044,val,1
40045,train,0
40046,train,0
40047,test,1
40048,train,1
40049,train,0
40050,train,0
40051,train,1
40052,train,0
40053,train,1
40054,test,0
40055,test,1
40056,val,1
40057,val,1
40058,train,0
40059,test,1
40060,train,0
40061,train,0
40062,train,0
40063,train,1
40064,train,1
40065,train,1
40066,train,0
40067,train,0
40068,train,0
40069,train,1
40070,train,0
40071,train,0
40072,train,1
40073,val,1
40074,train,1
40075,train,0
40076,test,0
40077,test,1
40078,train,0
40079,train,1
40080,test,1
40081,val,1
40082,train,1
40083,train,1
40084,train,1
40085,train,1
40086,train,0
40087,val,1
40088,train,1
40089,train,1
40090,train,1
40091,train,0
